id,RestaurantName,SentimentLabels,ReviewRating,CorrectSentiment
6778,Tilted Kilt,0,3,0
6779,Tilted Kilt,0,3,0
6780,Tilted Kilt,0,1,0
6781,Tilted Kilt,1,4,1
6782,Tilted Kilt,0,3,0
6783,Tilted Kilt,0,1,0
6784,Tilted Kilt,1,4,1
6785,Jobs For Youth,1,5,1
6786,Starbucks,0,2,0
6787,Starbucks,1,5,1
6788,Starbucks,0,3,0
6789,Chicago Travelodge Downtown,1,2,0
6790,Chicago Travelodge Downtown,0,2,0
6791,Chicago Travelodge Downtown,0,1,0
6792,Chicago Travelodge Downtown,0,5,1
6793,Wtmx Radio,0,1,0
6794,Grant Park,1,1,0
6795,Grant Park,1,4,1
6796,Grant Park,1,4,1
6797,Grant Park,1,5,1
6798,Grant Park,1,4,1
6799,Grant Park,1,4,1
6800,Grant Park,1,5,1
6801,Grant Park,1,5,1
6802,Grant Park,1,5,1
6803,Grant Park,1,4,1
6804,Grant Park,1,5,1
6805,Grant Park,1,4,1
6806,Grant Park,1,5,1
6807,Grant Park,1,5,1
6808,Grant Park,1,5,1
6809,Grant Park,1,5,1
6810,Grant Park,1,4,1
6811,Grant Park,1,5,1
6812,Grant Park,1,5,1
6813,Grant Park,1,5,1
6814,Grant Park,1,5,1
6815,Grant Park,1,5,1
6816,Grant Park,1,4,1
6817,Grant Park,1,5,1
6818,Grant Park,1,4,1
6819,Ann Taylor Loft,0,2,0
6820,Ann Taylor Loft,0,2,0
6821,Ann Taylor Loft,0,4,1
6822,Ann Taylor Loft,0,3,0
6823,Chicago Symphony Orchestra,1,5,1
6824,Chicago Symphony Orchestra,1,5,1
6825,Chicago Symphony Orchestra,1,5,1
6826,Chicago Symphony Orchestra,1,5,1
6827,Chicago Symphony Orchestra,1,5,1
6828,Chicago Symphony Orchestra,1,5,1
6829,Chicago Symphony Orchestra,0,4,1
6830,Chicago Symphony Orchestra,1,4,1
6831,Chicago Symphony Orchestra,1,4,1
6832,Chicago Symphony Orchestra,1,5,1
6833,Chicago Symphony Orchestra,1,5,1
6834,Chicago Symphony Orchestra,1,4,1
6835,Chicago Symphony Orchestra,1,5,1
6836,Chicago Symphony Orchestra,1,5,1
6837,Chicago Symphony Orchestra,1,4,1
6838,Chicago Symphony Orchestra,1,5,1
6839,Chicago Symphony Orchestra,1,5,1
6840,Chicago Symphony Orchestra,1,5,1
6841,Chicago Symphony Orchestra,1,4,1
6842,Chicago Symphony Orchestra,1,5,1
6843,Chicago Symphony Orchestra,1,5,1
6844,Chicago Symphony Orchestra,1,5,1
6845,Chicago Symphony Orchestra,1,5,1
6846,Chicago Symphony Orchestra,1,5,1
6847,Chicago Symphony Orchestra,1,5,1
6848,Chicago Symphony Orchestra,1,4,1
6849,Chicago Symphony Orchestra,1,5,1
6850,Chicago Symphony Orchestra,1,5,1
6851,Chicago Symphony Orchestra,0,3,0
6852,Tamalefoodie,0,1,0
6853,Tamalefoodie,0,3,0
6854,Tamalefoodie,0,3,0
6855,Todd Johnson,1,5,1
6856,Todd Johnson,1,5,1
6857,Todd Johnson,1,5,1
6858,Todd Johnson,1,5,1
6859,Budget Car Rental,0,3,0
6860,Budget Car Rental,0,1,0
6861,Dunkin' Donuts,0,2,0
6862,Dunkin' Donuts,0,3,0
6863,Mary Jill Kayton Barber,1,5,1
6864,Friends of the Chicago Public Library,1,5,1
6865,Dom itp,1,5,1
6866,The Florentine,0,3,0
6867,The Florentine,1,4,1
6868,The Florentine,0,3,0
6869,The Florentine,1,5,1
6870,The Florentine,1,4,1
6871,The Florentine,1,5,1
6872,The Florentine,1,4,1
6873,The Florentine,1,5,1
6874,The Florentine,1,4,1
6875,The Florentine,1,4,1
6876,The Florentine,0,2,0
6877,The Florentine,1,4,1
6878,The Florentine,1,4,1
6879,The Florentine,1,4,1
6880,The Florentine,1,5,1
6881,Regional Transportation Authority,0,2,0
6882,KFC,0,3,0
6883,Petterino's,1,4,1
6884,Petterino's,1,4,1
6885,Petterino's,0,2,0
6886,Petterino's,0,3,0
6887,Petterino's,0,1,0
6888,Petterino's,1,4,1
6889,Petterino's,1,4,1
6890,Petterino's,1,4,1
6891,Petterino's,1,5,1
6892,Petterino's,1,5,1
6893,Petterino's,1,4,1
6894,Petterino's,0,3,0
6895,Petterino's,1,4,1
6896,Petterino's,1,4,1
6897,Petterino's,1,4,1
6898,Petterino's,1,5,1
6899,Petterino's,1,5,1
6900,Petterino's,0,1,0
6901,Petterino's,1,5,1
6902,Petterino's,0,2,0
6903,Petterino's,1,4,1
6904,Petterino's,0,2,0
6905,Petterino's,1,4,1
6906,Petterino's,0,4,1
6907,Petterino's,0,3,0
6908,Petterino's,1,4,1
6909,Petterino's,0,3,0
6910,Petterino's,1,5,1
6911,Petterino's,1,4,1
6912,Petterino's,1,3,0
6913,Petterino's,1,5,1
6914,Petterino's,1,5,1
6915,Petterino's,0,2,0
6916,Petterino's,0,2,0
6917,Petterino's,1,4,1
6918,Petterino's,1,4,1
6919,Petterino's,0,1,0
6920,Petterino's,0,3,0
6921,Petterino's,1,4,1
6922,Petterino's,1,4,1
6923,Petterino's,0,3,0
6924,Petterino's,1,4,1
6925,Petterino's,1,4,1
6926,Petterino's,0,2,0
6927,Petterino's,0,2,0
6928,Petterino's,1,4,1
6929,Petterino's,1,4,1
6930,Petterino's,1,3,0
6931,Petterino's,0,3,0
6932,Petterino's,1,4,1
6933,Petterino's,0,1,0
6934,Petterino's,1,4,1
6935,Petterino's,1,4,1
6936,Petterino's,1,5,1
6937,Petterino's,1,4,1
6938,Petterino's,1,5,1
6939,Petterino's,0,3,0
6940,Adler Planetarium Gift Shop,1,4,1
6941,City Tavern,1,4,1
6942,City Tavern,1,4,1
6943,City Tavern,0,3,0
6944,City Tavern,0,3,0
6945,City Tavern,1,5,1
6946,City Tavern,0,3,0
6947,City Tavern,1,5,1
6948,City Tavern,1,5,1
6949,City Tavern,0,1,0
6950,City Tavern,1,4,1
6951,City Tavern,1,4,1
6952,City Tavern,1,5,1
6953,City Tavern,1,4,1
6954,City Tavern,1,4,1
6955,City Tavern,1,4,1
6956,City Tavern,1,5,1
6957,City Tavern,1,4,1
6958,City Tavern,0,3,0
6959,City Tavern,0,2,0
6960,Panera Bread,1,4,1
6961,Panera Bread,0,1,0
6962,Panera Bread,0,3,0
6963,Panera Bread,1,4,1
6964,Panera Bread,1,4,1
6965,Printers Row Dentistry,0,2,0
6966,Printers Row Dentistry,1,5,1
6967,Printers Row Dentistry,0,1,0
6968,"Paul J Ashkenaz, DDS",1,5,1
6969,Bell Funding,0,1,0
6970,A Fingerprinting US Photo,1,5,1
6971,A Fingerprinting US Photo,1,5,1
6972,A Fingerprinting US Photo,1,4,1
6973,Fashion Nails and Spa,0,2,0
6974,Fashion Nails and Spa,0,2,0
6975,Fashion Nails and Spa,0,1,0
6976,Fashion Nails and Spa,0,2,0
6977,Same Day Surgery,1,5,1
6978,Cook County  Board of Review,0,3,0
6979,The Scout Running Club,1,5,1
6980,Salon Vision,1,4,1
6981,Salon Vision,1,5,1
6982,Salon Vision,1,4,1
6983,Salon Vision,1,4,1
6984,Salon Vision,1,5,1
6985,Salon Vision,0,3,0
6986,Salon Vision,0,3,0
6987,Salon Vision,0,3,0
6988,Salon Vision,1,3,0
6989,Salon Vision,1,5,1
6990,Salon Vision,1,5,1
6991,Salon Vision,1,4,1
6992,Salon Vision,0,3,0
6993,Dunkin' Donuts,0,3,0
6994,Dunkin' Donuts,0,3,0
6995,Dunkin' Donuts,0,2,0
6996,Chicago Fabric Yarn & Button Sales,1,4,1
6997,Chicago Fabric Yarn & Button Sales,1,4,1
6998,Chicago Fabric Yarn & Button Sales,0,2,0
6999,Chicago Fabric Yarn & Button Sales,1,5,1
7000,Chicago Fabric Yarn & Button Sales,1,4,1
7001,Chicago Fabric Yarn & Button Sales,1,4,1
7002,Chicago Fabric Yarn & Button Sales,0,2,0
7003,Chicago Fabric Yarn & Button Sales,0,2,0
7004,Chicago Public Schools Parent Portal,0,1,0
7005,AON Center,1,5,1
7006,AON Center,0,3,0
7007,McDonald's,0,1,0
7008,Passport Health,1,5,1
7009,Passport Health,1,4,1
7010,Balance Spa & Fitness Palmer House,0,2,0
7011,Balance Spa & Fitness Palmer House,1,4,1
7012,Balance Spa & Fitness Palmer House,0,3,0
7013,Balance Spa & Fitness Palmer House,1,4,1
7014,Balance Spa & Fitness Palmer House,1,4,1
7015,Balance Spa & Fitness Palmer House,1,5,1
7016,Balance Spa & Fitness Palmer House,0,2,0
7017,Balance Spa & Fitness Palmer House,0,2,0
7018,Balance Spa & Fitness Palmer House,1,4,1
7019,"Lewis S Blumenthal, MD",1,5,1
7020,Modern Tuxedo,1,4,1
7021,Jazzman's Cafe & Bakery,0,2,0
7022,Jazzman's Cafe & Bakery,0,1,0
7023,Associated Bank,1,4,1
7024,Wow Bao Restaurant,1,4,1
7025,Wow Bao Restaurant,1,4,1
7026,Wow Bao Restaurant,0,4,1
7027,Wow Bao Restaurant,1,3,0
7028,Wow Bao Restaurant,1,4,1
7029,Wow Bao Restaurant,1,4,1
7030,Wow Bao Restaurant,1,5,1
7031,Wow Bao Restaurant,0,1,0
7032,Wow Bao Restaurant,1,5,1
7033,Wow Bao Restaurant,0,4,1
7034,Wow Bao Restaurant,1,4,1
7035,Wow Bao Restaurant,1,4,1
7036,Wow Bao Restaurant,1,4,1
7037,Wow Bao Restaurant,0,3,0
7038,Wow Bao Restaurant,1,3,0
7039,Wow Bao Restaurant,0,1,0
7040,Wow Bao Restaurant,0,2,0
7041,Wow Bao Restaurant,1,4,1
7042,Wow Bao Restaurant,1,4,1
7043,Wow Bao Restaurant,1,4,1
7044,Wow Bao Restaurant,0,2,0
7045,Wow Bao Restaurant,1,5,1
7046,Wow Bao Restaurant,1,4,1
7047,Wow Bao Restaurant,0,4,1
7048,Wow Bao Restaurant,1,5,1
7049,Wow Bao Restaurant,0,2,0
7050,Wow Bao Restaurant,1,4,1
7051,Wow Bao Restaurant,0,2,0
7052,Wow Bao Restaurant,1,4,1
7053,Wow Bao Restaurant,0,4,1
7054,Wow Bao Restaurant,0,3,0
7055,Wow Bao Restaurant,1,4,1
7056,Wow Bao Restaurant,1,4,1
7057,Wow Bao Restaurant,1,4,1
7058,Wow Bao Restaurant,0,3,0
7059,Wow Bao Restaurant,0,2,0
7060,Wow Bao Restaurant,0,3,0
7061,CVS Pharmacy,0,2,0
7062,Wet Seal,0,1,0
7063,Wet Seal,0,2,0
7064,The L Cafe,0,2,0
7065,The L Cafe,1,4,1
7066,The L Cafe,0,4,1
7067,The L Cafe,0,1,0
7068,Eye-Cetera,1,5,1
7069,Eye-Cetera,0,1,0
7070,Joven Spa,1,5,1
7071,Joven Spa,1,4,1
7072,Joven Spa,1,4,1
7073,Panozzo's Italian Market,1,5,1
7074,Panozzo's Italian Market,1,4,1
7075,Panozzo's Italian Market,1,5,1
7076,Panozzo's Italian Market,1,4,1
7077,Panozzo's Italian Market,0,2,0
7078,Panozzo's Italian Market,1,3,0
7079,Panozzo's Italian Market,1,5,1
7080,Panozzo's Italian Market,1,4,1
7081,Panozzo's Italian Market,1,5,1
7082,Panozzo's Italian Market,1,4,1
7083,Panozzo's Italian Market,1,5,1
7084,Panozzo's Italian Market,1,4,1
7085,Panozzo's Italian Market,1,5,1
7086,Panozzo's Italian Market,1,4,1
7087,Panozzo's Italian Market,1,5,1
7088,Panozzo's Italian Market,1,4,1
7089,Panozzo's Italian Market,1,5,1
7090,Panozzo's Italian Market,1,5,1
7091,Panozzo's Italian Market,0,3,0
7092,Panozzo's Italian Market,1,5,1
7093,Panozzo's Italian Market,1,4,1
7094,Panozzo's Italian Market,0,3,0
7095,Panozzo's Italian Market,1,5,1
7096,Panozzo's Italian Market,1,5,1
7097,Panozzo's Italian Market,1,5,1
7098,Panozzo's Italian Market,0,2,0
7099,Panozzo's Italian Market,1,4,1
7100,Panozzo's Italian Market,1,5,1
7101,Panozzo's Italian Market,1,5,1
7102,Panozzo's Italian Market,1,5,1
7103,Panozzo's Italian Market,1,5,1
7104,Panozzo's Italian Market,1,5,1
7105,Panozzo's Italian Market,1,4,1
7106,Panozzo's Italian Market,1,5,1
7107,Panozzo's Italian Market,1,5,1
7108,Panozzo's Italian Market,1,5,1
7109,Panozzo's Italian Market,1,5,1
7110,Panozzo's Italian Market,1,5,1
7111,Panozzo's Italian Market,1,5,1
7112,Panozzo's Italian Market,1,5,1
7113,Panozzo's Italian Market,1,5,1
7114,Panozzo's Italian Market,1,5,1
7115,Panozzo's Italian Market,1,5,1
7116,Panozzo's Italian Market,1,5,1
7117,Panozzo's Italian Market,0,2,0
7118,Panozzo's Italian Market,1,4,1
7119,Panozzo's Italian Market,1,4,1
7120,Panozzo's Italian Market,1,5,1
7121,Panozzo's Italian Market,1,5,1
7122,Panozzo's Italian Market,1,5,1
7123,Panozzo's Italian Market,1,5,1
7124,Panozzo's Italian Market,1,5,1
7125,Panozzo's Italian Market,1,5,1
7126,Panozzo's Italian Market,1,3,0
7127,Panozzo's Italian Market,1,5,1
7128,Panozzo's Italian Market,1,5,1
7129,Panozzo's Italian Market,1,4,1
7130,Panozzo's Italian Market,1,5,1
7131,Panozzo's Italian Market,1,5,1
7132,Panozzo's Italian Market,0,2,0
7133,Panozzo's Italian Market,1,5,1
7134,Panozzo's Italian Market,1,4,1
7135,Panozzo's Italian Market,1,5,1
7136,Panozzo's Italian Market,1,4,1
7137,Panozzo's Italian Market,1,5,1
7138,Panozzo's Italian Market,1,4,1
7139,Panozzo's Italian Market,1,5,1
7140,Panozzo's Italian Market,0,3,0
7141,Panozzo's Italian Market,0,3,0
7142,Panozzo's Italian Market,0,3,0
7143,Panozzo's Italian Market,1,4,1
7144,Panozzo's Italian Market,1,5,1
7145,Panozzo's Italian Market,1,5,1
7146,Panozzo's Italian Market,1,5,1
7147,Panozzo's Italian Market,1,4,1
7148,Panozzo's Italian Market,1,3,0
7149,Panozzo's Italian Market,1,4,1
7150,Panozzo's Italian Market,1,4,1
7151,Panozzo's Italian Market,1,5,1
7152,Panozzo's Italian Market,1,5,1
7153,Panozzo's Italian Market,1,5,1
7154,Subway Sandwiches,1,5,1
7155,Subway Sandwiches,1,4,1
7156,Days Hair Salon,1,4,1
7157,Days Hair Salon,1,4,1
7158,Days Hair Salon,1,4,1
7159,Days Hair Salon,1,5,1
7160,Days Hair Salon,1,5,1
7161,Days Hair Salon,1,4,1
7162,Chicago Carpet Care,1,4,1
7163,Chicago Carpet Care,1,5,1
7164,Chicago Carpet Care,1,4,1
7165,Chicago Carpet Care,1,5,1
7166,Chicago Carpet Care,1,5,1
7167,Chicago Carpet Care,1,5,1
7168,Chicago Carpet Care,1,5,1
7169,Chicago Carpet Care,0,2,0
7170,Chicago Carpet Care,1,4,1
7171,Chicago Carpet Care,0,2,0
7172,Chicago Carpet Care,0,3,0
7173,Chicago Carpet Care,1,4,1
7174,Shark's Fish & Chicken,0,3,0
7175,Shark's Fish & Chicken,0,3,0
7176,Shark's Fish & Chicken,1,4,1
7177,Shark's Fish & Chicken,0,1,0
7178,Shark's Fish & Chicken,0,3,0
7179,Daniel Watch Repair,1,5,1
7180,Gioco,1,4,1
7181,Gioco,1,4,1
7182,Gioco,1,5,1
7183,Gioco,1,4,1
7184,Gioco,0,3,0
7185,Gioco,1,4,1
7186,Gioco,1,5,1
7187,Gioco,0,3,0
7188,Gioco,0,2,0
7189,Gioco,1,4,1
7190,Gioco,1,4,1
7191,Gioco,1,5,1
7192,Gioco,0,3,0
7193,Gioco,1,4,1
7194,Gioco,1,4,1
7195,Gioco,1,4,1
7196,Gioco,1,5,1
7197,Gioco,1,5,1
7198,Gioco,1,4,1
7199,Gioco,1,4,1
7200,Gioco,1,4,1
7201,Gioco,1,5,1
7202,Gioco,1,4,1
7203,Gioco,1,4,1
7204,Gioco,1,4,1
7205,Gioco,0,3,0
7206,Gioco,1,5,1
7207,Gioco,1,4,1
7208,Gioco,1,4,1
7209,Gioco,0,3,0
7210,Gioco,1,4,1
7211,Gioco,1,4,1
7212,Gioco,1,4,1
7213,Gioco,1,5,1
7214,Gioco,0,2,0
7215,Gioco,0,3,0
7216,Gioco,0,2,0
7217,Gioco,0,2,0
7218,Gioco,1,4,1
7219,Gioco,1,4,1
7220,Gioco,1,4,1
7221,Gioco,0,3,0
7222,Gioco,1,4,1
7223,Gioco,1,5,1
7224,Gioco,1,5,1
7225,Gioco,1,5,1
7226,Gioco,0,2,0
7227,Gioco,1,2,0
7228,Gioco,1,5,1
7229,Gioco,1,4,1
7230,Gioco,1,5,1
7231,Gioco,0,2,0
7232,Gioco,1,4,1
7233,Gioco,0,3,0
7234,Gioco,1,5,1
7235,Gioco,1,4,1
7236,Gioco,0,3,0
7237,Gioco,1,4,1
7238,Gioco,1,4,1
7239,Gioco,1,4,1
7240,Gioco,1,4,1
7241,Gioco,1,4,1
7242,Gioco,0,3,0
7243,Gioco,0,2,0
7244,Gioco,1,4,1
7245,Gioco,0,1,0
7246,Gioco,1,4,1
7247,Gioco,1,4,1
7248,Gioco,1,5,1
7249,Gioco,1,4,1
7250,Gioco,1,5,1
7251,Gioco,1,4,1
7252,Gioco,0,2,0
7253,Gioco,0,1,0
7254,Gioco,1,4,1
7255,Gioco,0,3,0
7256,Gioco,1,4,1
7257,Gioco,1,4,1
7258,Gioco,1,5,1
7259,Gioco,0,1,0
7260,Gioco,0,3,0
7261,Gioco,1,5,1
7262,Gioco,1,4,1
7263,Gioco,1,4,1
7264,Gioco,1,5,1
7265,Gioco,0,2,0
7266,Gioco,1,5,1
7267,Gioco,0,2,0
7268,Gioco,1,4,1
7269,Gioco,0,3,0
7270,Gioco,1,4,1
7271,Gioco,0,2,0
7272,Gioco,1,4,1
7273,Gioco,0,3,0
7274,Gioco,1,5,1
7275,Gioco,1,4,1
7276,Gioco,1,4,1
7277,Gioco,1,4,1
7278,Gioco,1,5,1
7279,Korean Express,1,4,1
7280,Korean Express,1,4,1
7281,Korean Express,1,4,1
7282,Korean Express,0,3,0
7283,Korean Express,0,3,0
7284,Korean Express,1,5,1
7285,Wow Bow,0,3,0
7286,Accenture,1,5,1
7287,1130 South Michigan Avenue Apartments,1,4,1
7288,Bacci Pizzeria,0,2,0
7289,Bacci Pizzeria,0,3,0
7290,Bacci Pizzeria,1,4,1
7291,Bacci Pizzeria,1,4,1
7292,Micky's Chicken & Fish,1,5,1
7293,Micky's Chicken & Fish,1,4,1
7294,Micky's Chicken & Fish,1,4,1
7295,Micky's Chicken & Fish,0,3,0
7296,Micky's Chicken & Fish,1,4,1
7297,Micky's Chicken & Fish,0,3,0
7298,Micky's Chicken & Fish,1,4,1
7299,Micky's Chicken & Fish,1,4,1
7300,Micky's Chicken & Fish,0,2,0
7301,Pastoral,1,5,1
7302,Pastoral,0,2,0
7303,Pastoral,1,5,1
7304,Pastoral,1,4,1
7305,Pastoral,1,5,1
7306,Pastoral,1,4,1
7307,Pastoral,1,5,1
7308,Pastoral,1,4,1
7309,Pastoral,1,5,1
7310,Pastoral,1,5,1
7311,Pastoral,1,4,1
7312,Pastoral,0,3,0
7313,Pastoral,1,5,1
7314,Pastoral,1,5,1
7315,Pastoral,1,5,1
7316,Pastoral,1,5,1
7317,Pastoral,1,5,1
7318,Pastoral,1,4,1
7319,Pastoral,1,4,1
7320,Pastoral,1,4,1
7321,Pastoral,1,5,1
7322,Pastoral,1,5,1
7323,Pastoral,1,5,1
7324,Pastoral,1,5,1
7325,Pastoral,1,5,1
7326,Pastoral,1,4,1
7327,Pastoral,1,5,1
7328,Pastoral,1,5,1
7329,Pastoral,1,4,1
7330,Pastoral,1,4,1
7331,Pastoral,1,5,1
7332,Pastoral,1,4,1
7333,Pastoral,1,5,1
7334,Pastoral,1,5,1
7335,Pastoral,1,5,1
7336,Pastoral,1,5,1
7337,Pastoral,1,4,1
7338,Pastoral,0,3,0
7339,Pastoral,0,1,0
7340,Pastoral,1,5,1
7341,Pastoral,1,4,1
7342,Pastoral,0,2,0
7343,Pastoral,1,4,1
7344,Pastoral,1,5,1
7345,Pastoral,1,4,1
7346,Pastoral,1,4,1
7347,Pastoral,1,5,1
7348,Pastoral,1,4,1
7349,Pastoral,1,5,1
7350,Pastoral,1,5,1
7351,Pastoral,1,4,1
7352,Pastoral,1,4,1
7353,Pastoral,1,4,1
7354,Pastoral,1,5,1
7355,Pastoral,0,3,0
7356,Pastoral,1,4,1
7357,Pastoral,0,4,1
7358,Pastoral,1,5,1
7359,Pastoral,0,3,0
7360,Pastoral,1,4,1
7361,Pastoral,1,5,1
7362,Pastoral,1,5,1
7363,Pastoral,1,5,1
7364,Pastoral,1,5,1
7365,Pastoral,1,4,1
7366,Pastoral,0,2,0
7367,Pastoral,1,4,1
7368,Pastoral,1,4,1
7369,Pastoral,1,5,1
7370,Pastoral,1,5,1
7371,Pastoral,1,5,1
7372,Pastoral,1,5,1
7373,Pastoral,1,5,1
7374,Pastoral,1,5,1
7375,Pastoral,1,4,1
7376,Pastoral,0,1,0
7377,Pastoral,0,3,0
7378,Pastoral,1,5,1
7379,Pastoral,1,5,1
7380,Pastoral,0,2,0
7381,Pastoral,1,4,1
7382,Pastoral,1,5,1
7383,Pastoral,1,4,1
7384,Pastoral,1,5,1
7385,Pastoral,1,4,1
7386,Connie's Pizza,0,3,0
7387,Connie's Pizza,1,4,1
7388,Connie's Pizza,1,4,1
7389,The Lion King - The Musical,1,5,1
7390,LaSalle CTA Blue Line Station,1,4,1
7391,Bakers Footwear Group,1,5,1
7392,Bakers Footwear Group,1,4,1
7393,Bakers Footwear Group,1,4,1
7394,Bakers Footwear Group,1,4,1
7395,Bakers Footwear Group,0,1,0
7396,Bakers Footwear Group,1,5,1
7397,Bakers Footwear Group,0,5,1
7398,Bakers Footwear Group,0,3,0
7399,Bakers Footwear Group,1,5,1
7400,Bakers Footwear Group,1,4,1
7401,Bakers Footwear Group,0,2,0
7402,Taza,1,4,1
7403,Taza,1,4,1
7404,Taza,1,4,1
7405,Taza,1,5,1
7406,Taza,1,4,1
7407,Taza,1,5,1
7408,Taza,1,4,1
7409,Taza,1,4,1
7410,Taza,1,5,1
7411,Taza,1,4,1
7412,Taza,1,4,1
7413,Taza,1,5,1
7414,Taza,1,5,1
7415,Taza,1,5,1
7416,Taza,1,4,1
7417,Taza,1,5,1
7418,Taza,1,5,1
7419,Taza,1,5,1
7420,Taza,0,2,0
7421,Taza,1,3,0
7422,Taza,1,5,1
7423,Taza,1,4,1
7424,Taza,1,5,1
7425,Taza,1,4,1
7426,Taza,0,2,0
7427,Taza,1,4,1
7428,Taza,1,5,1
7429,Taza,1,4,1
7430,Taza,1,5,1
7431,Taza,1,4,1
7432,Taza,1,5,1
7433,Taza,1,4,1
7434,Taza,1,3,0
7435,Taza,1,5,1
7436,Taza,1,4,1
7437,Taza,1,4,1
7438,Taza,1,4,1
7439,Taza,1,5,1
7440,Taza,1,4,1
7441,Taza,1,5,1
7442,Taza,1,5,1
7443,Taza,1,5,1
7444,Taza,1,5,1
7445,Taza,0,3,0
7446,Taza,1,4,1
7447,Taza,1,5,1
7448,Taza,1,5,1
7449,Taza,1,4,1
7450,Taza,1,5,1
7451,Taza,1,5,1
7452,Taza,1,4,1
7453,Taza,1,5,1
7454,Taza,1,5,1
7455,Taza,1,4,1
7456,Taza,0,3,0
7457,Taza,1,5,1
7458,Taza,1,4,1
7459,Taza,1,5,1
7460,Taza,1,4,1
7461,Taza,1,5,1
7462,Taza,1,4,1
7463,Taza,0,1,0
7464,Taza,1,5,1
7465,Taza,1,5,1
7466,Taza,1,4,1
7467,Taza,1,4,1
7468,Taza,1,4,1
7469,Taza,1,5,1
7470,Taza,1,4,1
7471,Taza,1,5,1
7472,Taza,1,5,1
7473,Taza,1,5,1
7474,Taza,1,4,1
7475,Taza,1,5,1
7476,Taza,1,5,1
7477,Taza,1,4,1
7478,Taza,1,4,1
7479,Taza,1,5,1
7480,Taza,1,4,1
7481,Taza,1,5,1
7482,Taza,1,4,1
7483,Taza,1,5,1
7484,Taza,1,5,1
7485,Taza,1,4,1
7486,Taza,1,4,1
7487,Taza,1,5,1
7488,Taza,1,4,1
7489,Taza,1,5,1
7490,Taza,1,5,1
7491,Taza,1,5,1
7492,Taza,1,4,1
7493,Dunkin' Donuts,0,1,0
7494,Global Employment Solutions,1,5,1
7495,Global Employment Solutions,1,4,1
7496,Global Employment Solutions,0,1,0
7497,Subway,0,1,0
7498,Subway,1,4,1
7499,Subway,0,3,0
7500,Clark & Lake Loop CTA,0,3,0
7501,Clark & Lake Loop CTA,0,2,0
7502,I Dream Of Falafel,0,1,0
7503,I Dream Of Falafel,1,4,1
7504,I Dream Of Falafel,1,5,1
7505,I Dream Of Falafel,0,2,0
7506,I Dream Of Falafel,1,4,1
7507,I Dream Of Falafel,0,3,0
7508,I Dream Of Falafel,0,2,0
7509,I Dream Of Falafel,1,4,1
7510,I Dream Of Falafel,1,5,1
7511,I Dream Of Falafel,1,3,0
7512,I Dream Of Falafel,1,5,1
7513,I Dream Of Falafel,1,4,1
7514,I Dream Of Falafel,0,3,0
7515,I Dream Of Falafel,1,4,1
7516,I Dream Of Falafel,1,5,1
7517,I Dream Of Falafel,1,4,1
7518,I Dream Of Falafel,1,4,1
7519,I Dream Of Falafel,1,5,1
7520,I Dream Of Falafel,1,4,1
7521,I Dream Of Falafel,0,3,0
7522,I Dream Of Falafel,0,3,0
7523,I Dream Of Falafel,0,3,0
7524,I Dream Of Falafel,1,5,1
7525,I Dream Of Falafel,1,4,1
7526,I Dream Of Falafel,1,4,1
7527,I Dream Of Falafel,0,3,0
7528,I Dream Of Falafel,1,4,1
7529,I Dream Of Falafel,0,2,0
7530,I Dream Of Falafel,1,4,1
7531,Zipcar,1,5,1
7532,Zipcar,0,4,1
7533,Zipcar,1,5,1
7534,Zipcar,1,5,1
7535,Zipcar,0,2,0
7536,Zipcar,0,1,0
7537,Zipcar,1,4,1
7538,Zipcar,1,5,1
7539,Zipcar,1,4,1
7540,Zipcar,1,5,1
7541,Zipcar,1,5,1
7542,Zipcar,1,4,1
7543,Zipcar,1,5,1
7544,Zipcar,1,4,1
7545,Zipcar,1,4,1
7546,Zipcar,1,5,1
7547,Zipcar,0,2,0
7548,Zipcar,1,5,1
7549,Zipcar,0,3,0
7550,Zipcar,1,5,1
7551,Zipcar,1,5,1
7552,Zipcar,1,4,1
7553,Zipcar,1,5,1
7554,Zipcar,0,3,0
7555,Zipcar,1,5,1
7556,Zipcar,0,1,0
7557,Zipcar,1,4,1
7558,Zipcar,1,5,1
7559,Zipcar,1,4,1
7560,Zipcar,1,4,1
7561,Zipcar,1,4,1
7562,First Northern Credit Union,1,5,1
7563,Cardozo's Pub,1,5,1
7564,Cardozo's Pub,0,3,0
7565,Cardozo's Pub,0,3,0
7566,Cardozo's Pub,0,5,1
7567,Cardozo's Pub,1,4,1
7568,Cardozo's Pub,0,3,0
7569,Cardozo's Pub,1,4,1
7570,Cardozo's Pub,1,4,1
7571,Robinson's No 1 Ribs,0,3,0
7572,Robinson's No 1 Ribs,1,4,1
7573,Robinson's No 1 Ribs,1,4,1
7574,Robinson's No 1 Ribs,1,4,1
7575,Robinson's No 1 Ribs,0,2,0
7576,Jasmine's Nails and Spa,1,4,1
7577,Jasmine's Nails and Spa,1,4,1
7578,Jasmine's Nails and Spa,1,5,1
7579,Jasmine's Nails and Spa,1,4,1
7580,Jasmine's Nails and Spa,1,4,1
7581,Jasmine's Nails and Spa,1,5,1
7582,Trattoria No. 10,1,4,1
7583,Trattoria No. 10,1,4,1
7584,Trattoria No. 10,1,3,0
7585,Trattoria No. 10,1,4,1
7586,Trattoria No. 10,0,3,0
7587,Trattoria No. 10,1,4,1
